Pourquoi vous mettez jacques mal à  l'aise 😤;2;0;0
Et voila!! La consécration!!!  https://www.youtube.com/watch?v=9faGKdz5iSA&index=21&list=PLKZ5iJvvIIjQ-uzr_quSTEjxc_TQLaik3  Repompés par des youtubers ricains ados qui font des Mysteries Tops  La classe à Dallas!!!;0;0;0
Pas très chevaleresque cette embuscade... :/;2;0;0
Schopenhauer avait raison ! :'(;0;1;0
Salut les gars ! Je me demande bien comment vous avez réussi a supporter un type pareil. Ses remarques cyniques et son ton arrogant me donnent de lui mettre des tartes :) Félicitation ^^;0;5;0
le texte ajouté par dessus la video est parfois franchement malhonnête donc agacant puis irritant. des deffinitions, explications ok mais pour les jugement de valeurs laissez nous en juger par nous meme  et thomas est arrogant tous en ne sachant pas de quoi il parle a plusieurs reprises (par contre pas de ptit texte irronique ds ce cas |) insupportable;39;8;0
"Dur de tenir bon, dur de fuir la Matrice, de refuser les rêves programmés d’Hollywood ou d’ailleurs. De plus en plus dur de résister au rouleau compresseur .Le doute est le pain du guerrier. Il fait la différence entre l’éveillé et l’imbécile, qui ne doute de rien. C’est même à ça qu’on le reconnaît.Et vous, vous êtes  des êtres trop rationnels, privés du voir!!!!   Pour moi vous êtes  Ceux qui ont renoncé à se servir de leur cerveau droit. Si celui qui ne sait rien se croit intelligent, c'est parce qu'il ne sait pas qu'il ne sait rien. Pour enchaîner les peuples, on commence par les endormir.""Je n’oublie jamais un visage, mais pour vous, je ferai .les hommes comme vous ont broyeur  Nikola tesla  dans l'oubli,  Tôt ou tard la vérité en sortira. Toute nue!!";6;0;0
Compte tenu de la densité des sites anciens qu'on peut prendre n'importe quoi! JG  Rien que pour ce passage la vidéo vaut le coup d'être vu! xD;0;4;0
Est-ce que les scientifiques au chômage que vous êtes pourriez faire une émission avec les Bogdanov? :);0;1;0
JG pourrait tout-à-fait se lancer en politique. - Ne jamais répondre aux questions : check - Se montrer condescendant : check - Manipuler les chiffres pour se donner raison : check - Se montrer agressif tout en reprochant à son interlocuteur de l'être : check - Faire du hors sujet et raconter sa vie : check - Se dédouaner sur le dos d'un tiers dès qu'on est dans l'embarras : check ... Juste une critique (bienveillante) sur la personne qui parle au micro : j'ai souvent eu du mal à comprendre ce que vous disiez. Peut-être devriez-vous prêter attention à votre diction... Mais sinon, j'ai apprécié la pertinence de vos interventions. Bonne continuation !;0;4;0
lamentable....vous effacez les commentaires contradictoires ));3;0;0
lamentable..... et quand je dit ça je ne pense pas a grimault mais bien au personne qui interviewe.  je vais être honnête je me suis arrêter à 26min tellement j'ai trouver cette interview grotesque.  ma seul impression est que vous essayez par tout le moyen possible de le discréditer, vous posez sens cesse la même questions jusqu'à obtenir la réponse que vous souhaiter sans même écouter la réponse. j'imagine que dans votre tête vous avez déjà votre réalité toute faite. je ne suis pas un partisans de grimault, que j'ai découvert il y a peu, en revanche j'aime me poser des questions et essayer d'entrevoir une réalité différrente de celle inculquer par les manuels scolaires. c'est ainsi que le monde évolue en remettent en cause son s'avoir. Je ne sais pas si grimault dit vrai ou non, si il a tord ou raison (a vrai dire ça n'a que peut d'intérêt). le simple fait de se posé des questions et effectuer des recherche par soit même est une victoire. en revanche votre comportement de pseudo journaliste est juste pathétique et s'apparente a celui proposer par des chaîne de tv type D8 cyril hanouna. Si vous souhaite critiquer/discréditer, au moins faite le bien.;31;0;0
L'enregistrement de l'émission a du demander beaucoup de sang froid de la part de la TEB. 2 heures à tourner en rond sans avancer d'un pouce.;0;3;0
"1h49: ""la méthode scientifique est une philosophie, et pas une science"" J'avoue ne pas comprendre pourquoi c'est réfuté aussi facilement, ça me paraissait évident pourtant?!  Cette interview ne grandit aucune des deux parties, prévisible mais triste :-/";0;0;0
En sciences y a pas de généralités, y a que des démonstrations - Et vous vous démontrez quoi ? - Rien ! - D'accord merci !;0;5;0
Non je ne regarderai pas cette video : 2 heures de jacques Grimaut c'est un delit de non assistance à personne en danger, c'est pousser au suicide..;1;0;0
Hey ! JG c'est le Trump de la science ^____^;1;4;0
Pour les bébés d'aujourd'hui : https://youtu.be/eJuYh71l9tQ?t=1h26m7s;0;0;0
j'ai bien rigolé,merci... mdr;0;0;0
Ce monsieur n'est en rien un scientifique, beaucoup de vocabulaire mais rien derrière. C'est une sorte de messie pour écervelés. C'est un peu facile de faire croire à du complotisme pour éviter de répondre aux questions. Bien que les pyramides soient une prouesse technique et qu'on peut se poser beaucoup de questions, les arguments et les théories de ce monsieur sont bidons. C'est de l'endormissement et du lavage de cerveau.  J'en suis à 1h de film et je n'ai pas le courage d'écouter le reste. Ça a du être dur pour vous +La Tronche en Biais ...  Edit: finalement j'ai perdu 2h de ma vie :) aie aie aie;0;4;0
"On dirait un concours de mauvaise foi... mais JG s'est démarqué dans ce domaine. Objectif atteint toutefois, mais de façon laborieuse: Oui, JG nous a inondé de théories basées sur de fausses données, de démonstrations erronées et c'est décevant. Assez déçu aussi par les animateurs qui se sont laissés baladés aussi souvent... ces attaques personnelles de JG sont intolérables et je comprends que parfois ça fasse bouillir la marmite et que ça déstabilise.  Merci toutefois pour cette mise en lumière: je n'avais pas fait l'effort de vérifier la théorie de JG, et finalement, je pense qu'avec autant d'approximations et d'erreurs, elle ne doit pas valoir grand-chose. Une démonstration de plus qu'à l'heure actuelle il est impératif d'avoir une démarche la plus scientifique possible, si couteuse soit-elle, et de pratiquer un doute systématique par rapport au flot important de théories soit disant ""révolutionnaires"" provenant du web.";0;4;0
Wow Mendax mais quel sans-froid! J'imagine que Grimault, ne reconnaissant pas ses erreurs de méthode, a dû se protéger en s'enfermant dans des mensonges grossissant années après années...Difficile d'en sortir! Quelle perte de temps.;0;3;0
Une leçon de flegme et de distanciation.;0;1;0
Un doctorat ça ne donne pas de compétences scientifiques Mes respects pour ne pas avoir explosé après ces presque deux heures de souffrances qui n'étaient pas encore tout à fait fini;0;3;0
"Wow il font peur Grimault et son copain... Quelle agressivité ! Bravo pour votre respect de vos interlocuteurs et surtout votre sang-froid qui vous a évitez de partir en cacahuète, malgré les attaques directes (notamment ""je crois que vous êtes au chômage, eh bien je ne suis pas étonné"", qui était particulièrement dégueulasse d'ailleurs) et le ton professoral destinés à vous faire perdre vos moyens.";2;44;0
"C'est écrit en ""Papyrus"" mon frère, tes publications scientifiques en Times new roman ne font clairement pas le poids !";0;5;0
"Oh merde, j'aurai tenu 1h55, mais il m'a eu à ""la police, c'est Papyrus !"" #dead";1;0;0
Quelle prestation! Non vraiment.. Rester calme face à de telles inepties et attaques gratuites.. Chapeau bas!;0;4;0
le niveau intellectuel de M Grimault n'est plus à démontrer (comme la véracité de ses dires)!Il est évident que ces 2 pseudo journalistes cherchent  à le discréditer...regardez ses documentaires sur l'Egypte (la révélation des pyramides) et vous comprendrez mieux le monde dans lequel on vit! (en tous cas vous vous poserez des questions);8;2;0
fallait pas défoncer ses arguments à la mitraillette... juste le laisser se planter tout seul.;0;0;0
lol Jacques Grimault c'est Joe l'anguille;0;3;0
Le pauvre homme, vous avez voulu argumenter avec un débile qui sait se défendre qu'avec des mandarines et des bananes.. J'ai bien ris devant cette vidéo, vous avez été pros et j'ai appris des choses sur la zététique, mais je pense que cette cible n'était pas judicieuse d'un point de vue scientifique, dans le sens ou ce n'est pas lui qui aurait pu nous apporter des analyses et conclusions valables. Il suffit d'un regard sur ses travaux pour savoir que c'est un charlatant. Donc pour l'aspect scientifique de cette vidéo: 0/10. Pour l'aspect Zététique: 10/10 et pour l'aspect amusant: 1.000.000/10!  Non, sans rire: Très bon travail, très agréable a regarder et instructif. Je pense jusque qu'une cible avec un minimum de matière grises aurait été moins drôle, mais plus enrichissante :) Mercii :);0;4;0
Je n arriverai jamais à troller aussi bien que Grimault, c est probablement un grand génie parmi les profanes xD;0;1;0
"JG : ""Vous voulez les sources, vous les cherchez"".  Ça résume bien l'imposture du mec...";0;4;0
J'ai regardé les 2h06. Je suis choqué par ce type. Le mec débat tout seul en fait. Tout simplement.;1;5;0
Bonsoir à vous trois. Je n'avais pas pour habitude de regarder Les Tronches en live, puis j'ai vu le numéro d'IRL de Motorsport gigantoraptor, sur ce cher JG.   J'y ai vu à regrets (et comme vous) l'absence concrète de réponses, mais surtout votre sang froid impressionnant (personnellement je ne pense pas que j'aurai pu continuer deux heures).  Je ne peux pas comprendre qu'en tant que détenteur d'une vérité qu'on souhaite transmettre, on ne cherche justement pas à la transmettre quand on le lui demande.  J'ai aussi trouvé particulièrement culotté de sa part de vous avoir accusé de faire des émissions et parutions en vidéos de vos émissions dans le seul but d'avoir des vues, quand il demande à ses fans une contribution pour ses films et qu'il ne paie pas son editeur.  Enfin bref, je vous souhaite une bonne soirée, et j'ai bon espoir de vous rencontrer un jour en conventions.;0;1;0
Vous êtes des trolls ?  Welcome to the club, mates :D  Btw : C'est pas très sérieux de parler de Cro-Magnon à notre époque...;1;2;0
"Il me fait penser à certains vieux médecins qui n'ont pas actualisé leurs connaissances ou leurs méthodes depuis des dizaines d'années. Il fait de la ""science du moyen-âge"" . En tout cas, merci de prendre votre temps pour vous confronter à ce charlatan.";2;1;0
Ont dirai un discours entre des croyant et des athée.... 2h perdu;0;0;0
Excellente interview, Mandax est d'un sang froid INCROYABLE. Wow c'est presque douloureux de voir tant de mauvaise foi et de bafouille et de méchanceté de la part de J. Grimault. Quand je pense que j'ai failli louper cette interview, merci à Gigantoraptor pour sa vidéo |);0;0;0
"Toutes mes félicitations pour avoir réussi à mettre en difficulté des sophistes, car quoi qu'on en dise, vous avez bien réussi à les mettre en difficulté et à plusieurs reprises. Bravo pour avoir pu garder votre calme, même si on voit bien que ça n'a pas été simple, ils ne peuvent pas en dire autant dans ""le camp d'en face"". De la bouche même de M. Etienne Klein (en fait Platon) dans une de ses dernières conférences : ""Quand on discute avec un sophiste, on ne peut pas gagner, au mieux on fait match nul"" (https://youtu.be/XYcDrlNcZBU?t=877)";0;0;0
Merci à Gigantoraptor pour m'avoir fait connaître cette vidéo. Ça peut effectivement ressembler à un guet-apens au départ mais on se rend compte très rapidement qui se trouve dans le respect et la recherche de savoir et qui se retrouve acculé et réagi comme un enfant qu'on surprend en train de faire une bêtise et qui continue à nier ...;0;2;0
J'ai mal, bordel comme ça fait mal cette itw ! L'escrooooc;0;1;0
il paraît que si l'on trouve une branche de 3.1415 cm ça veut dire que les arbres ont été créés par les atlantes avec l'aide des mathématiciens grecs et des ordinateurs;36;246;0
Cet homme est juste un génie incompris, vous êtes vraiment de mauvaise fois c'est dingue !!  Si vous achetez mon livre vous comprendrez pourquoi ! :);0;3;0
En tout cas, félicitations d'avoir pu garder votre sang froid parce que personnellement je l'aurais perdu au bout de 10 minutes de baratin illogique et incompréhensible...;0;1;0
Il aurait vraiment fallu un moyen de lui balancer les extraits audios de ses conférences pendant le live.. Quoique, il aurait sans doutes encore trouvé le moyen de détourner le propos.;1;3;0
Donc Mr Grimault a été chercher dans les services obstétrique de plusieurs pays les chiffres concernant les dimensions des nouveaux née pour la période de l’Égypte antique... OOOOOKKKKK...;0;3;0
Je regarde cette vidéo dans très exactement 48 minutes.;1;2;0
L'inversion des pôles geomagnetiques... C'est marrant comme ça me rappelle le poisson d'avril (de 2013 je pense?) de e-penser XD  Quelle bêtise quand même cet homme... Une fausse culture qui cache mal une sombre bêtise de cet homme...;0;3;0
Vous connais pas les mots Un gynécomaste, anatidaephobie,  sacqueboute, donc vous n’êtes pas scientifique  drôle de méthode . c'est un vrai hurluberlu. Bonne courage j'aime bien votre travail,  mes salutation de Kabyle, Algérie.;0;3;0
Ce fut une expérience très désagréable pour moi alors j'imagine bien pour vous , franchement bravo vous m'épatez vraiment super travail encore bravo .;0;3;0
Je reviens d'une séance de lecture des commentaires et je suis passablement atterré: J'ai l'impression de ne pas avoir vu la même émission que les pro-Grimault.  Les interviewers sont restés de marbre face aux assauts ad hominem incessants de l'invité. Invité qui n'a pas une seule fois apporté ne serait-ce qu'un début de preuve de ce qu'il avance, a été nébuleux, très approximatif, en plus d'être excessivement grossier (un bravo très chaleureux à Mendax pour son stoïcisme). Beaucoup de pro-Grimault ont l'air de parler de guet-apens. Tout ce que j'ai vu c'est une personne polie posant des questions sensées sur la méthodologie du monsieur qui bottait systématiquement en touche en glissant au passage un argument ad hominem. Alors oui, il en résulte une catastrophe pour l'invité, mais cela est dû UNIQUEMENT à l'attitude de mr Grimault, certainement pas aux interviewers...;0;1;0
Je n'ai pas exposé mon avis en mettant un pouce par contre je m'exprime ici : je n'aime pas ce contenu car je n'aime pas entendre des gens compétents se faire insulter de manière gratuite par un dangereux personnage (mal polis et manipulateur de masse ) .   Ce contenu est indispensable mais difficile à apprécier .;0;3;0
"Mais pourquoi il veut rien expliquer du tout ? Je suis tellement déçu... Je m'attendais à ce que J.G. explique d'où sortait ses résultats, ces calculs, ses données, sur quoi était basés ses travaux etc. mais il passe 2h à dire ""vous avez tort, j'ai raison, si vous ne me croyez pas c'est que vous ne comprenez pas et je vous prouverai que j'ai raison dans un prochain film ou un prochain livre""  Je ne comprends pas cet homme :(";14;42;0
une suggestion, invitez Bleuette Diot qui partage beaucoup de point de vue de l'histoire Parallèle, mais qui est sérieuse, et je le pense, honnête. on pourrait avoir un débat de bonne qualité. Après tout, il faut laisser la parole à ceux qui empruntent les chemins de traverse, du moment qu'ils sont sont compétents dans leur domaine, et c'est ce qu'il manquait dans le débat avec notre ami Grimaud qui n'est qu'un mystificateur. bien amicalement.;0;0;0
Bonjour à Tous. J'ai 50 ans,  une maîtrise d'histoire, et je suis chef d'entreprise. Concernant les propos de monsieur Grimaud, il prétend que les sites alignés dont il nous fait part ont en commun, leur renommée ( propos subjectif ), mais surtout la dimension monumentale des édifices que l'on y trouve. c'est vrai pour les pyramides, les Moais de l'île de Pâques que j'y eu le plaisir de visiter ( 80 tonnes pour certains transportés sur des kilomètres, comment ?  ), des sites situés en Amérique du Sud ( là aussi, il y a matière à s'interroger sur la façon dont ils ont été construits ). Mais pour beaucoup de sites cités dans LRDP, ils n'ont rien de monumental : Le chandelier de Paracas : aucune construction, juste des tracés. Les dogons du mali, un village. tassili n'aijer( peintures rupestres ), oasis de siwa : une tour de dimension banale, Petra, c'est magnifique, mais pas monumental. Ur en Irak, Rien d'extravagant comparé à d'autres villes de l'Antiquité. Persépolis idem, pas de construction exceptionnelles, Mohen Jodarao, idem, rien d'exceptionnel, sinon que selon l'histoire parallèle, on trouverait la bas les traces d'un conflit nucléaire en des temps que les moins de vingt ans ne peuvent pas connaître.  Donc à part certains sites qui m'interrogent en ce qui concerne les techniques de construction :  pyramides, et Amérique du Sud, les autres ne sont pas monumentaux.  Par ailleurs, certains sites récents auraient été construits sur des anciens sites, ce qui explique que LRPD les prend en compte. exemple Angkor vat. Moi je veux bien, mais à part Grimaud je ne connais personne soutenant qu'Angkor vat, grosso modo XII ème siècle après JC a été construit sur un site plus ancien. Heureusement, tout nous sera révélé par le Mage Grimaud. Vivement le prochain opus de son film !;0;1;0
Connaissant un peu le gars, je ne pensais pas aller jusqu'au bout de l'interview, mais je la trouve très bien menée. Pas facile de garder son calme et sa trame face à tant de talents et d'expériences dans le noyage de poisson et le retournement de situation (c'est à vous de prouver que Darwin avait raison voyons....). En fait l'interview est surtout intéressante comme cas d'école face à quelqu'un de mauvaise foi. Vraiment Bravo. Je vais m'empresser de regarder les autres TeL :);0;3;0
- Je suis époustouflé par votre calme.  - Ho mais je l'ai bossé hein, ça vient pas tout seul.;0;3;0
"41:21 Le ""Attends !"",assené avec autorité par Pouilleux, prouve de manière définitive que ce dernier est celui qui donne les ordres. Grumeau n'étant qu'un docile exécutant !";0;2;0
Le calme de mandax respect;0;2;0
Qu'est-ce que fait Vled avec cette ardoise ?;0;0;0
Pour les matheux curieux et les zététiciens zélés : https://www.youtube.com/watch?v=2472W1hafKw;0;0;0
C'est surréaliste!;0;1;0
il va falloir écrire un REVELATION DES PYRAMIDES POUR LES NULS...;22;2;0
IL Y A DEUX SOLUTIONS,  SOIT GRIMAULT DONNE DES ARGUMENTS D AUTORITÉ,  SOIT VOUS N AVEZ RIEN COMPRIS. SE DIRE CA C EST DEJA UNE PREUVE DE L INTELLIGENCE QUE VOUS N AVEZ PAS, LES DEUX TROLLS QUI SERVENT D INTERVIEWERS...;4;0;0
les deux nases là. ..ils comprennent pas le sens des mots. ils ne comprennent pas les phrases en français.  des prétentieux qui ne font que des contresens. ils sont d un pénible. ...mais barrez vous quoi...;8;0;0
la tronche en biais est complètement à côte de la plaque. pathétique.  des gens limités intellectuellement.  il n y a qu' à voir les commentaires écrits incohérents,  et si vous pensez le contraire, désolée de vous dire que vous êtes des cons.;2;0;0
"Il y a 2 types de personnes, ceux qui y croient et ceux qui n'y croient pas. On ne pourra pas réconcilier ces 2 personnes, dommage mais je crois que le débat est stérile. J'ai bien sur par curiosité vu le film et ensuite j'ai fais mes propres recherches pour me faire mon avis. Cet interview ne fait que me réconforter sur le ""charlatanniste"" qu'est ce Mr Grimault qui me fait penser à un gourou plus qu'à une personne sensée et crédible";0;1;0
Le tchat est ou ? Comment participer a une émission ?;1;0;0
c est une chouette émission mais SVP parle moin vite et tu coupes souvent trop la paroles au gens à chaque foi si nn c est super continuez les gars;0;1;0
Chapeau. conserver son calme et son sérieux pour le garder assez longtemps à l'antenne pour qu'il se discrédite de lui-même.... non, vraiment, chapeau. Par contre, vos nerfs en pelotte, après, vous en avez fait quoi ? Vous êtes allez faire un laser game ? parce que bon... pfiou....;0;1;0
Passage 55:55 il parle des bébés de l'antiquités Égyptienne !!! Il a retrouvé les papyrus de l'époque ?;0;2;0
"Bon, je dois faire un mea culpa. Lors de mon premier messages, à la sortie de cette vidéo j'avais dit que je pensais préférable de laisser ce gusse retomber dans les poubelles d'internet, et je le maintient J.G. se nourrit des polémiques et des clash pour exister. Par contre je me suis trompé sur deux points. J'avais dit que cette vidéo était pénible et bien moins drôle à regarder que LRDP, mais avec suffisamment de recul les réponses systématiquement à coté de la plaque et la panique du Grimault au fur et à mesure de l'interview sont tout aussi tordantes que les commentaires de ses fidèles.  Deuxième point, j'avais dit que cette vidéo ne convaincrait personnes, les grimaulatres restant sur leurs positions ou acclamant la ""prestation"" de leur idole. Et si la plupart des cas me donnent raison j'ai vu une poignée de commentaires de personnes ayant perdu, grâce à cette vidéo, leurs illusions sur le personnage. Et même si ils sont peu nombreux, le fait qu'il y ai un peu moins d'êtres humains sur Terre qui gobent les bobards de cet individu me rend très heureux.  Alors, sincèrement : MERCI.";2;6;0
L'homme n'a pas inventé le feu. Ce sont les bâtisseurs qui l'ont aidé, à l'aide de rayons lasers. Les scientifiques ont découvert, dans des cendres fossilisées de l'époque, des anomalies révélant une source de chaleur très supérieure à la normale. De plus, les branches étaient taillées avec une précision impossible à atteindre à l'aide des outils dont l'homme disposait (ses mains et des cailloux). Vous pouvez aller vérifier par vous mêmes.  -ceci était un message à caractère humoristique, mais avec des sources scientifiques fiables, comme la mythologique grecque -;3;12;0
le mec refuse de donner ses sources mais s'attend à ce qu'on le prenne au sérieux et qu'on boive ses paroles mais WTF. J'avais une mauvaise image de ce type avant cette vidéo mais là j'en peux plus, quel putain d'arnaqueur sincèrement;2;30;0
vraiment un abruti tronche de biais pfff !;0;0;0
Cours de sophisme magistral du Professeur Foldingo piratant Touthankamon, avec l’œil d'Horus illuminé sur le Front (N) bandé à la Jean Marie ! Mouarf Prends tes gouttes papi Eugène New Age et fais un jeûne ! :);0;0;0
bravo à la qualité de vos questions et à votre sang froid. C'était la révélation du personnage qu'est JG.;0;1;0
j'ai adoré la révélation des pyramides. Je reste convaincu que la doctrine n'a pas la vérité absolue. Toutefois, les arguments mathématiques de JG sont consternants. Il démolit par sa nullité tous les concepts qu'il touche.;2;1;0
En effet, sacrée déculottée !  Quelle patience ! Bravo.  ps: pauvre poisson qui a bu la tasse pendant 2H.;2;34;0
Quel temps perdu avec un vieux dégénéré ....;0;1;0
Hier soir je n'ai pas pu m'empêcher de réécouter ce live...  Et aujourd'hui je n'ai pas pu m'empêcher de le parodier : https://www.youtube.com/watch?v=q2fJ2O_t70c;0;1;0
wow ....avec tout le respect que je vous dois ....  vous êtes très  nul .... vous n'êtes même pas capable d'avoir la capacité à seulement laisser vos idées préconçues de coter pour voir la partie adverse ... on dirais une gonzesse ... désolé jme suis emporter mais vous agissez comme des gonzesses .... je vous conseil de vous pencher davantage sur le sujet ... de façon concrète et non en survol pour faire une émission rapide ... vous êtes rempli de mauvaise volonté et de mauvaises informations ... sans compter que vous vous êtes obstiné haut et fort sur des sujet dont vous étiez très largement dans l'erreur .... comme la dilatation des pierres ... pas très fort ....   je crois simplement que vous essayer de vous faire à croire à vous même que vous êtes intelligents et que vous comprenez tout ces travaux 😂 je vous dirais bravo pour votre beau travail mais ce n'est pas le cas .... retourner aux études .... et surtout changer d'attitude ... vous êtes désagréables pour les personnes interviewé et pour les auditeurs ... Shame on you ..;4;1;0
Quel mépris ! Quelle mauvaise foi ! J'admire votre calme. Moi ça aurait fini en noms d'oiseau et hurlements primaires.;0;3;0
Cette vidéo est un bijou ! la langue de bois est si bien maîtrisé par grimault. La tronche en biais, bravo pour votre patience.;0;5;0
Vous lui faite dire des choses qu'il n'a pas dite tout en jouant sur les mots, ceux-ci se nomme de la manipulation. De plus vous déballez un ramassis de conneries (vous m'excuserez) et vous vous gardez bien de lui révéler les propos d'introduction qui sont honteux et complètement faux à votre invité (et ça n'importe qu'elle personne qui a vu le film pourra le confirmer). C'est une vidéo pour le coincé par pour débattre.;2;0;0
1:08:07 arrêtez de trikiter !;0;2;0
1:22:05 Grumeau prétend que son prochain film sortira à Pâques de l'année prochaine, donc 2017 ! Or, il a annoncé dans ses vidéos Ulule qu'il sortira en décembre de cette année 2016. Faudrait savoir, mythomane de mes couilles !;14;0;0
1:13:22 C'est d'ailleurs pour ça qu'il n'a pas fait de science, mais s'est orienté vers la littérature, qui demande une capacité de réflexion moindre. Ou comment l'argument de Grumeau se retourne contre lui !;0;0;0
 Patrice Pouilleux : De toute façon, même si c'était 16170, ça ne serait toujours pas le nombre d'or ! Par ailleurs, Rapa Jour n'est même pas l'île la plus isolée ! Lol!;0;0;0
"2:41 Bah non ! Le système métrique a été institué sous le régime de la Convention (7 avril 1795), donc PENDANT la Révolution, qui d'ailleurs ne se limite pas à 1789, contrairement à ce que beaucoup d'incultes croient ! Cette période mouvementée s'achève avec le coup d’État du 18 brumaire 1799 ! Ainsi, 1795 est en plein dedans et certainement pas ""peu après"" ! En effet, par définition, une révolution implique un changement de régime politique, ce qui ne se fera qu'en 1792. La Révolution a donc rigoureusement débutée en 1792. La monarchie constitutionnelle d'avant cette date n'est pas vraiment un changement de régime, puisque le roi est toujours en place, fût-ce avec un peu moins de pouvoir !";0;0;0
"Merci à Tepa de m'avoir fait connaître votre chaîne YouTube !  Signé  : un ""zététicien"" isolé.";1;1;0
C'est deux gros cons de pseudo journalistes sont complètement inculte, ce que monsieur (l'invité) à fait comme recherche ,que l'on soit d'accord ou pas on ne peut pas ce permettre de dénigré un travail sans avoir soit meme travail pour pouvoir ce permettre de tenté de le demolir, on ce fou de savoir si oui ou non il est egiptologue ou pas, on ce fou de connaître son niveau d'étude ,lorsque l'on veux dénigré un travail qu'il soit fait pare un intellectuel ou par un inculte ,il n'y a pas 36 façons de le faire ,il faut soit même travailler pour prouvé par à+b que ce qui est dit est faut, vous deux pseudo journalistes interviewer ne faite que contredire sans apporter le moindre travail effectué juste avec les travaux d'autrui donc tous les deux vous nette que des ignorant inculte ,ce que ce monsieur (l'invité) à fait comme travail même si ça me dérange me gêne ou j'aimerais ne pas être d'accord après avoir travaillé le sujet et fait qu'elle que vérification je ne trouve malheureusement rien qui puis le contredire rien le néant alors même sans vouloir être d'accord avec ce monsieur je me vois dans l'obligation d'admettre qu'il est le seul à avoir des choses à dire sur les pyramides sans qu'il y est le moindre arguments pour pouvoir le contredire .je plains vous auditeur d'avoir deux demeurer inculte comme vous pour animé leur soirée;1;1;0
Par ailleurs je demande à tous les sceptiques de bien vérifier selon les caractéristiques de la chose considérée. Après on en reparle. Merci.;0;3;0
Il est génial ce vieu fou ça n'a aucun sens ce qu'il dit;0;3;0
Quel guignol ce Grimault, c'en est comique. Cette mauvaise foi, ce baratinage de vendeur d'encyclopédie... Le passage sur l'OMS et le poids des bébés est hilarant. Le culot du type haha.;0;4;0
Je m étonne que Grimault après avoir remis en cause Einstein et Darwin ne ce soit pas attaqué au langage Maya;0;1;0
Aucune question sur les points essentiels- Taille des pierres, Geoglyphes de nazca, pyramides en chine, methode de découpe des granites, vases, statues de 20 metres en monolite, dalage en 3d de gizeh hypotheses de ré-emploi des sites en question.. cest faible sur le sujet des faits de lrdp ou gizeh 2005.;9;0;0
Rien sur GIZEH 2005 non plus ... la taille des vases| les colosses de Mem'non- la methode de construction... tout ça quoi;0;0;0
RIEN sur la taille des pierres- pourtant cest central dans LRDP.;4;1;0
Étymologie zététique Du grec ancien ζητητικός zētētikos (« curieux ») de ζητέω zēteō (« je cherche, je recherche »).  La tronche en biais ce n'est pas sérieux ca...;0;0;0
exercice de style !;0;1;0
vous êtes méchant avec la dialectique, Hegel mérite pas ça :/;0;0;0
JG a une force,est de noyer le poisson,dans les chiffres.;0;1;0
Entre les non réponses, l'agressivité, le ton, et la malhonnêteté intellectuelle du type j'ai l'impression de voir une sorte de clone cannois de Gilbert Collard.;0;1;0
je connais pas l'age des pyramides, mais entre nous soit dit, quand je vois autant d'énergie foutue en l'air pour un ''documentaire'' que l'on s'entend a minima a trouver ''étrangement fondé'', je me dis simplement que les pyramides seront encore présentes que nous ne serons plus que des petits tas de fragments insignifiants, bien au chaud dans une urne ou un cercueil ....  z'imaginez ? si l'on devait replanter UN arbre par commentaire, nous vivrions tous, d'ici quelques décénnies dans de magnifiques forets domaniales....   Allez, autant d'un bord que de l'autre, ces querelles de clochers n'ont aucune incidence sur la fonction, la compréhension, l'état de décrépitude, ou meme la forme des dites pyramides...   rdv au millénaire prochaine |);0;0;0
"Concernant la taille des bébés, JG se contredit puisque dans son interview https://www.youtube.com/watch?annotation_id=annotation_2147410847&feature=iv&src_vid=OL0E3zpAB_A&v=eJuYh71l9tQ à 1h26min il dit à l'auditrice : ""si vous connaissez des gens qui travaillent dans des services de maternité, demandez leur la taille moyenne des bébés et ils vous diront qu'ils font 52.36 cm pour 3.14 kg !""  Donc il ne s'agit pas d'aller chercher dans l’Égypte ancienne (à moins qu'il y ait encore des médecins qui travaillent actuellement dans l'Egypte ancienne !).  Mais surtout quand on connait les bébés, un bébé de 52.36 cm qui ferait 3.14 kg serait vraiment très maigre. Mon fils à la naissance faisait 55 cm pour 4.8 kg. Et quand je voyais autres bébés à coté à la maternité, j'ai cru que c'était tous des prématurés tellement il y avait une différence de taille. J'ai posé la question à l’infirmière présente et elle m'a dit que la taille moyenne était de 50 cm (comme indiqué par l'OMS).";1;4;0
grimault charlatanisme professionel.;0;2;0
la tronche en biais ,dans ton cul jacques grimault.;0;0;0
Chapeau les gars pour votre endurance, j'aurais pas tenu 20 minutes. Ce type est effroyable.;0;1;0
Vous  voudriez que grimault fonctionne comme le font les scientifiques , les archéologues etc.... Mais que vous soyez d accord ou pas avec ses résultats si il y a bien QQ chose que grimault a prouver c'est que les scientifiques et autres à archéologues se sont bien foutu de nous avec leurs méthodes pourries et leurs conclusions débiles et mensongeres et manipulatrices,  donc evidament si grimault avait utiliser leurs méthodes il n'aurait rien pût démontrer....je ne suis pas d accord avec ses conclusions mais il a su mettre le doigt sur le fait que les égyptologues sont des fumistes et nous en avons tous plus apprit de lui sur les pyramides au aaucuns autre ne lavait fait avant après qu'il se soit tromper a son avantage c'est tirs moins crétin que ce qui nous ont tromper sur tôes l'aligne de façon volontaire... Quand on pense que c avec notre pognon que les archéologues se fôutent de notre gueule impunément merci grimault;2;0;0
